category_id,dt,review_cnt,avg_score,low_score_rate
CATE_56,2013-03-05,1,3.0,0.0
CATE_56,2013-03-06,2,5.0,0.0
CATE_56,2013-03-09,1,3.0,0.0
CATE_56,2013-03-11,1,5.0,0.0
CATE_56,2013-03-12,2,5.0,0.0
CATE_56,2013-03-13,1,5.0,0.0
CATE_56,2013-03-14,1,5.0,0.0
CATE_56,2013-03-18,1,5.0,0.0
CATE_56,2013-03-19,1,5.0,0.0
CATE_56,2013-04-08,2,5.0,0.0
CATE_56,2013-04-11,1,5.0,0.0
CATE_56,2013-04-12,1,5.0,0.0
CATE_56,2013-04-15,1,4.0,0.0
CATE_56,2013-04-16,1,5.0,0.0
CATE_56,2013-04-23,1,5.0,0.0
CATE_56,2013-04-24,1,5.0,0.0
CATE_56,2013-04-25,1,5.0,0.0
CATE_56,2013-04-28,1,5.0,0.0
CATE_56,2013-04-30,1,5.0,0.0
CATE_56,2013-05-02,1,5.0,0.0
CATE_56,2013-05-03,1,4.0,0.0
CATE_56,2013-05-04,1,5.0,0.0
CATE_56,2013-05-07,1,5.0,0.0
CATE_56,2013-05-13,1,5.0,0.0
CATE_56,2013-05-14,1,3.0,0.0
CATE_56,2013-05-17,1,5.0,0.0
CATE_56,2013-05-19,1,3.0,0.0
CATE_56,2013-05-21,1,5.0,0.0
CATE_56,2013-05-27,2,4.0,0.0
CATE_56,2013-05-28,2,4.5,0.0
CATE_56,2013-05-29,1,5.0,0.0
CATE_56,2013-05-30,1,5.0,0.0
CATE_56,2013-05-31,1,5.0,0.0
CATE_56,2013-06-01,1,5.0,0.0
CATE_56,2013-06-03,2,4.0,0.0
CATE_56,2013-06-04,1,4.0,0.0
CATE_56,2013-06-09,1,5.0,0.0
CATE_56,2013-06-10,1,4.0,0.0
CATE_56,2013-06-13,2,4.5,0.0
CATE_56,2013-06-17,1,5.0,0.0
CATE_56,2013-06-19,1,5.0,0.0
CATE_56,2013-06-26,1,5.0,0.0
CATE_56,2013-06-30,1,5.0,0.0
CATE_56,2013-07-05,1,5.0,0.0
CATE_56,2013-07-09,1,5.0,0.0
CATE_56,2013-07-10,1,2.0,1.0
CATE_56,2013-07-11,1,5.0,0.0
CATE_56,2013-07-12,2,5.0,0.0
CATE_56,2013-07-16,1,5.0,0.0
CATE_56,2013-07-18,1,5.0,0.0
CATE_56,2013-07-19,1,5.0,0.0
CATE_56,2013-07-22,1,5.0,0.0
CATE_56,2013-07-25,2,4.0,0.0
CATE_56,2013-07-26,1,5.0,0.0
CATE_56,2013-07-29,1,4.0,0.0
CATE_56,2013-07-30,2,4.5,0.0
CATE_56,2013-07-31,1,3.0,0.0
CATE_56,2013-08-01,1,5.0,0.0
CATE_56,2013-08-03,1,4.0,0.0
CATE_56,2013-08-05,1,5.0,0.0
CATE_56,2013-08-11,2,5.0,0.0
CATE_56,2013-08-14,1,4.0,0.0
CATE_56,2013-08-16,1,5.0,0.0
CATE_56,2013-08-20,2,4.5,0.0
CATE_56,2013-08-26,1,5.0,0.0
CATE_56,2013-08-30,1,5.0,0.0
CATE_56,2013-09-04,1,3.0,0.0
CATE_56,2013-09-09,1,5.0,0.0
CATE_56,2013-09-10,2,3.5,0.0
CATE_56,2013-09-12,1,3.0,0.0
CATE_56,2013-09-13,1,5.0,0.0
CATE_56,2013-09-17,1,5.0,0.0
CATE_56,2013-09-20,1,5.0,0.0
CATE_56,2013-09-26,1,5.0,0.0
CATE_56,2013-09-27,1,3.0,0.0
CATE_56,2013-09-30,1,5.0,0.0
CATE_56,2013-10-05,2,4.5,0.0
CATE_56,2013-10-06,1,4.0,0.0
CATE_56,2013-10-08,2,4.5,0.0
CATE_56,2013-10-11,1,4.0,0.0
CATE_56,2013-10-12,1,5.0,0.0
CATE_56,2013-10-14,2,3.5,0.5
CATE_56,2013-10-20,1,5.0,0.0
CATE_56,2013-10-21,1,5.0,0.0
CATE_56,2013-10-22,1,5.0,0.0
CATE_56,2013-10-26,1,4.0,0.0
CATE_56,2013-11-02,1,5.0,0.0
CATE_56,2013-11-04,1,4.0,0.0
CATE_56,2013-11-08,1,2.0,1.0
CATE_56,2013-11-13,1,2.0,1.0
CATE_56,2013-11-14,2,4.0,0.0
CATE_56,2013-11-24,1,4.0,0.0
CATE_56,2013-11-26,1,5.0,0.0
CATE_56,2013-12-01,2,3.0,0.0
CATE_56,2013-12-02,1,5.0,0.0
CATE_560,2008-03-26,1,5.0,0.0
CATE_560,2008-06-12,1,2.0,1.0
CATE_560,2008-07-19,1,3.0,0.0
CATE_560,2008-09-18,1,3.0,0.0
CATE_560,2008-09-20,1,4.0,0.0
CATE_560,2008-11-22,1,4.0,0.0
CATE_560,2009-02-02,1,4.0,0.0
CATE_560,2009-06-07,1,3.0,0.0
CATE_560,2009-07-07,1,4.0,0.0
CATE_560,2009-07-14,1,3.0,0.0
CATE_560,2009-08-05,1,4.0,0.0
CATE_560,2009-08-07,1,2.0,1.0
CATE_560,2009-09-27,1,3.0,0.0
CATE_560,2009-11-09,1,1.0,1.0
CATE_560,2010-02-02,1,1.0,1.0
CATE_560,2010-04-13,1,4.0,0.0
CATE_560,2010-06-24,1,4.0,0.0
CATE_560,2010-08-03,1,2.0,1.0
CATE_560,2010-08-09,1,5.0,0.0
CATE_560,2010-09-03,1,4.0,0.0
CATE_560,2010-09-19,1,4.0,0.0
CATE_560,2010-12-11,1,3.0,0.0
CATE_560,2011-02-15,1,5.0,0.0
CATE_560,2011-03-08,1,2.0,1.0
CATE_560,2011-03-11,1,1.0,1.0
CATE_560,2011-04-07,1,5.0,0.0
CATE_560,2011-04-20,1,4.0,0.0
CATE_560,2011-05-29,1,1.0,1.0
CATE_560,2011-06-02,1,3.0,0.0
CATE_560,2011-06-28,1,5.0,0.0
CATE_560,2011-07-07,1,3.0,0.0
CATE_560,2011-08-24,1,3.0,0.0
CATE_560,2011-08-29,1,4.0,0.0
CATE_560,2011-09-18,1,5.0,0.0
CATE_560,2011-10-04,1,4.0,0.0
CATE_560,2011-10-10,1,4.0,0.0
CATE_560,2011-10-12,1,5.0,0.0
CATE_560,2011-10-24,1,5.0,0.0
CATE_560,2011-11-01,1,5.0,0.0
CATE_560,2011-11-12,1,5.0,0.0
CATE_560,2011-11-28,1,5.0,0.0
CATE_560,2011-12-31,1,5.0,0.0
CATE_560,2012-01-29,1,5.0,0.0
CATE_560,2012-02-01,1,5.0,0.0
CATE_560,2012-02-08,1,4.0,0.0
CATE_560,2012-02-19,1,4.0,0.0
CATE_560,2012-02-25,1,5.0,0.0
CATE_560,2012-03-31,1,1.0,1.0
CATE_560,2012-04-08,1,4.0,0.0
CATE_560,2012-04-16,1,3.0,0.0
CATE_560,2012-04-20,1,3.0,0.0
CATE_560,2012-04-21,1,3.0,0.0
CATE_560,2012-04-27,1,5.0,0.0
CATE_560,2012-05-01,1,4.0,0.0
CATE_560,2012-05-02,1,3.0,0.0
CATE_560,2012-05-08,2,4.5,0.0
CATE_560,2012-05-11,1,4.0,0.0
CATE_560,2012-05-13,1,5.0,0.0
CATE_560,2012-05-18,1,5.0,0.0
CATE_560,2012-05-21,1,5.0,0.0
CATE_560,2012-05-22,1,4.0,0.0
CATE_560,2012-05-23,1,3.0,0.0
CATE_560,2012-05-31,1,3.0,0.0
CATE_560,2012-06-15,2,3.5,0.0
CATE_560,2012-07-03,1,5.0,0.0
CATE_560,2012-07-04,1,4.0,0.0
CATE_560,2012-07-05,1,3.0,0.0
CATE_560,2012-07-16,1,5.0,0.0
CATE_560,2012-07-26,1,4.0,0.0
CATE_560,2012-08-22,1,5.0,0.0
CATE_560,2012-08-23,1,5.0,0.0
CATE_560,2012-08-30,1,1.0,1.0
CATE_560,2012-09-06,1,5.0,0.0
CATE_560,2012-09-20,1,5.0,0.0
CATE_560,2012-09-21,1,5.0,0.0
CATE_560,2012-10-10,1,5.0,0.0
CATE_560,2012-10-21,1,5.0,0.0
CATE_560,2012-10-23,1,3.0,0.0
CATE_560,2012-10-25,1,5.0,0.0
CATE_560,2012-11-14,1,3.0,0.0
CATE_560,2012-11-16,1,3.0,0.0
CATE_560,2012-11-19,1,5.0,0.0
CATE_560,2012-11-25,1,5.0,0.0
CATE_560,2012-11-26,1,5.0,0.0
CATE_560,2012-11-27,1,2.0,1.0
CATE_560,2012-12-03,1,5.0,0.0
CATE_560,2012-12-04,1,3.0,0.0
CATE_560,2013-01-11,1,5.0,0.0
CATE_560,2013-01-21,1,5.0,0.0
CATE_560,2013-02-06,1,4.0,0.0
CATE_560,2013-02-16,1,3.0,0.0
CATE_560,2013-02-18,1,5.0,0.0
CATE_560,2013-02-21,1,5.0,0.0
CATE_560,2013-02-25,1,5.0,0.0
CATE_560,2013-03-03,1,5.0,0.0
CATE_560,2013-03-09,1,5.0,0.0
CATE_560,2013-03-14,1,4.0,0.0
CATE_560,2013-03-18,1,5.0,0.0
CATE_560,2013-03-20,1,5.0,0.0
CATE_560,2013-03-22,1,5.0,0.0
CATE_560,2013-03-23,1,4.0,0.0
CATE_560,2013-03-29,1,5.0,0.0
CATE_560,2013-03-30,1,1.0,1.0
CATE_560,2013-04-15,1,4.0,0.0
CATE_560,2013-04-20,1,4.0,0.0
CATE_560,2013-04-21,1,5.0,0.0
CATE_560,2013-04-26,1,5.0,0.0
CATE_560,2013-04-27,1,5.0,0.0
CATE_560,2013-05-06,2,4.5,0.0
CATE_560,2013-05-17,1,2.0,1.0
CATE_560,2013-05-20,1,5.0,0.0
CATE_560,2013-05-21,1,5.0,0.0
CATE_560,2013-05-25,1,5.0,0.0
CATE_560,2013-05-28,1,5.0,0.0
CATE_560,2013-05-30,1,4.0,0.0
CATE_560,2013-06-02,1,3.0,0.0
CATE_560,2013-06-04,1,5.0,0.0
CATE_560,2013-06-08,1,4.0,0.0
CATE_560,2013-06-10,1,5.0,0.0
CATE_560,2013-06-21,1,1.0,1.0
CATE_560,2013-06-29,1,3.0,0.0
CATE_560,2013-06-30,1,5.0,0.0
CATE_560,2013-07-01,1,5.0,0.0
CATE_560,2013-07-11,2,4.0,0.0
CATE_560,2013-07-15,1,4.0,0.0
CATE_560,2013-07-17,1,4.0,0.0
CATE_560,2013-07-20,1,5.0,0.0
CATE_560,2013-07-28,1,4.0,0.0
CATE_560,2013-07-29,1,5.0,0.0
CATE_560,2013-08-07,1,3.0,0.0
CATE_560,2013-08-10,1,5.0,0.0
CATE_560,2013-08-21,1,5.0,0.0
CATE_560,2013-08-26,1,5.0,0.0
CATE_560,2013-08-27,1,5.0,0.0
CATE_560,2013-09-03,1,4.0,0.0
CATE_560,2013-09-13,2,4.5,0.0
CATE_560,2013-09-20,1,5.0,0.0
CATE_560,2013-09-21,1,5.0,0.0
CATE_560,2013-09-26,1,1.0,1.0
CATE_560,2013-09-29,1,3.0,0.0
CATE_560,2013-10-07,1,5.0,0.0
CATE_560,2013-10-09,1,5.0,0.0
CATE_560,2013-10-17,1,5.0,0.0
CATE_560,2013-10-27,1,5.0,0.0
CATE_560,2013-11-06,1,5.0,0.0
CATE_560,2013-11-11,1,4.0,0.0
CATE_560,2013-11-12,1,5.0,0.0
CATE_560,2013-11-15,1,5.0,0.0
CATE_560,2013-11-19,1,5.0,0.0
CATE_560,2013-12-07,1,4.0,0.0
CATE_560,2013-12-08,1,5.0,0.0
CATE_560,2014-01-02,1,4.0,0.0
CATE_562,2013-08-10,1,1.0,1.0
CATE_563,2012-06-04,1,4.0,0.0
CATE_563,2013-08-26,1,5.0,0.0
CATE_563,2013-11-18,1,5.0,0.0
CATE_564,2013-01-22,1,5.0,0.0
CATE_565,2006-05-23,1,4.0,0.0
CATE_565,2007-06-22,1,5.0,0.0
CATE_565,2007-09-14,1,3.0,0.0
CATE_565,2007-10-12,1,1.0,1.0
CATE_565,2007-12-30,1,3.0,0.0
CATE_565,2008-02-01,2,4.0,0.0
CATE_565,2008-03-14,1,5.0,0.0
CATE_565,2008-03-19,1,5.0,0.0
CATE_565,2008-04-05,1,2.0,1.0
CATE_565,2008-04-22,1,5.0,0.0
CATE_565,2008-05-27,1,5.0,0.0
CATE_565,2008-06-02,1,5.0,0.0
CATE_565,2008-06-04,1,5.0,0.0
CATE_565,2008-06-05,1,3.0,0.0
CATE_565,2008-06-07,1,3.0,0.0
CATE_565,2008-06-27,1,4.0,0.0
CATE_565,2008-07-09,1,3.0,0.0
CATE_565,2008-08-11,1,3.0,0.0
CATE_565,2008-08-20,1,3.0,0.0
CATE_565,2008-08-22,1,4.0,0.0
CATE_565,2008-08-28,1,3.0,0.0
CATE_565,2008-09-23,1,4.0,0.0
CATE_565,2008-09-30,1,5.0,0.0
CATE_565,2008-10-01,1,4.0,0.0
CATE_565,2008-10-05,1,4.0,0.0
CATE_565,2008-10-20,1,3.0,0.0
CATE_565,2008-10-27,1,5.0,0.0
CATE_565,2008-10-28,1,2.0,1.0
CATE_565,2008-11-09,1,2.0,1.0
CATE_565,2008-11-12,1,5.0,0.0
CATE_565,2008-11-13,1,4.0,0.0
CATE_565,2008-11-21,1,4.0,0.0
CATE_565,2008-11-26,1,3.0,0.0
CATE_565,2008-12-15,1,5.0,0.0
CATE_565,2008-12-29,1,4.0,0.0
CATE_565,2009-02-04,1,4.0,0.0
CATE_565,2009-02-09,1,5.0,0.0
CATE_565,2009-02-17,1,5.0,0.0
CATE_565,2009-03-03,1,5.0,0.0
CATE_565,2009-03-04,2,4.5,0.0
CATE_565,2009-03-07,1,3.0,0.0
CATE_565,2009-03-11,1,5.0,0.0
CATE_565,2009-03-16,1,5.0,0.0
CATE_565,2009-03-18,1,5.0,0.0
CATE_565,2009-03-19,1,3.0,0.0
CATE_565,2009-03-23,1,5.0,0.0
CATE_565,2009-03-31,1,3.0,0.0
CATE_565,2009-04-11,1,4.0,0.0
CATE_565,2009-04-27,1,4.0,0.0
CATE_565,2009-05-07,2,4.0,0.0
CATE_565,2009-05-13,1,5.0,0.0
CATE_565,2009-06-02,1,4.0,0.0
CATE_565,2009-06-05,1,5.0,0.0
CATE_565,2009-06-08,1,5.0,0.0
CATE_565,2009-06-15,1,5.0,0.0
CATE_565,2009-06-21,1,2.0,1.0
CATE_565,2009-06-22,1,3.0,0.0
CATE_565,2009-06-29,1,3.0,0.0
CATE_565,2009-07-01,1,5.0,0.0
CATE_565,2009-07-07,1,4.0,0.0
CATE_565,2009-07-08,1,5.0,0.0
CATE_565,2009-07-22,1,5.0,0.0
CATE_565,2009-07-23,1,3.0,0.0
CATE_565,2009-07-27,1,2.0,1.0
CATE_565,2009-08-04,1,5.0,0.0
CATE_565,2009-08-11,1,4.0,0.0
CATE_565,2009-08-18,2,3.5,0.5
CATE_565,2009-08-20,1,3.0,0.0
CATE_565,2009-08-24,1,4.0,0.0
CATE_565,2009-08-25,1,5.0,0.0
CATE_565,2009-08-26,1,4.0,0.0
CATE_565,2009-08-27,1,5.0,0.0
CATE_565,2009-08-31,1,5.0,0.0
CATE_565,2009-09-01,1,3.0,0.0
CATE_565,2009-09-02,1,5.0,0.0
CATE_565,2009-09-06,1,4.0,0.0
CATE_565,2009-09-08,1,4.0,0.0
CATE_565,2009-09-14,1,5.0,0.0
CATE_565,2009-09-15,1,2.0,1.0
CATE_565,2009-09-17,2,5.0,0.0
CATE_565,2009-09-21,1,4.0,0.0
CATE_565,2009-09-28,1,4.0,0.0
CATE_565,2009-09-30,1,4.0,0.0
CATE_565,2009-10-03,1,4.0,0.0
CATE_565,2009-10-06,1,5.0,0.0
CATE_565,2009-10-09,1,5.0,0.0
CATE_565,2009-10-12,1,2.0,1.0
CATE_565,2009-10-16,1,2.0,1.0
CATE_565,2009-10-19,1,5.0,0.0
CATE_565,2009-10-24,1,5.0,0.0
CATE_565,2009-10-25,1,3.0,0.0
CATE_565,2009-11-01,1,2.0,1.0
CATE_565,2009-11-02,1,2.0,1.0
CATE_565,2009-11-03,1,5.0,0.0
CATE_565,2009-11-04,1,5.0,0.0
CATE_565,2009-11-06,1,3.0,0.0
CATE_565,2009-11-19,1,5.0,0.0
CATE_565,2009-11-23,1,5.0,0.0
CATE_565,2009-11-24,1,3.0,0.0
CATE_565,2009-11-25,2,3.5,0.0
CATE_565,2009-11-26,2,4.0,0.0
CATE_565,2009-11-27,1,3.0,0.0
CATE_565,2009-12-01,1,3.0,0.0
CATE_565,2009-12-04,1,5.0,0.0
CATE_565,2009-12-11,1,5.0,0.0
CATE_565,2009-12-12,1,5.0,0.0
CATE_565,2009-12-15,2,3.0,0.5
CATE_565,2009-12-16,1,3.0,0.0
CATE_565,2009-12-20,2,5.0,0.0
CATE_565,2009-12-21,1,5.0,0.0
CATE_565,2009-12-23,1,5.0,0.0
CATE_565,2009-12-29,2,4.5,0.0
CATE_565,2009-12-31,1,5.0,0.0
CATE_565,2010-01-05,1,5.0,0.0
CATE_565,2010-01-13,1,5.0,0.0
CATE_565,2010-01-17,2,4.0,0.0
CATE_565,2010-01-19,1,5.0,0.0
CATE_565,2010-01-20,1,4.0,0.0
CATE_565,2010-01-23,1,4.0,0.0
CATE_565,2010-01-31,1,4.0,0.0
CATE_565,2010-02-05,1,4.0,0.0
CATE_565,2010-02-09,1,3.0,0.0
CATE_565,2010-02-25,1,5.0,0.0
CATE_565,2010-03-05,1,5.0,0.0
CATE_565,2010-03-12,2,4.5,0.0
CATE_565,2010-03-14,2,5.0,0.0
CATE_565,2010-03-21,1,3.0,0.0
CATE_565,2010-03-22,1,4.0,0.0
CATE_565,2010-03-23,1,3.0,0.0
CATE_565,2010-03-24,1,5.0,0.0
CATE_565,2010-03-28,1,4.0,0.0
CATE_565,2010-04-08,1,5.0,0.0
CATE_565,2010-04-10,1,5.0,0.0
CATE_565,2010-04-12,1,4.0,0.0
CATE_565,2010-04-17,1,5.0,0.0
CATE_565,2010-04-18,1,5.0,0.0
CATE_565,2010-04-19,2,5.0,0.0
CATE_565,2010-05-04,1,4.0,0.0
CATE_565,2010-05-07,1,5.0,0.0
CATE_565,2010-05-12,3,2.6666666666666665,0.3333333333333333
CATE_565,2010-05-20,1,3.0,0.0
CATE_565,2010-05-25,1,4.0,0.0
CATE_565,2010-05-29,1,5.0,0.0
CATE_565,2010-06-04,1,4.0,0.0
CATE_565,2010-06-07,1,4.0,0.0
CATE_565,2010-06-08,2,4.0,0.0
CATE_565,2010-06-19,1,2.0,1.0
CATE_565,2010-06-20,1,5.0,0.0
CATE_565,2010-06-24,1,3.0,0.0
CATE_565,2010-07-02,1,5.0,0.0
CATE_565,2010-07-08,1,4.0,0.0
CATE_565,2010-07-15,2,5.0,0.0
CATE_565,2010-07-19,1,5.0,0.0
CATE_565,2010-07-26,1,5.0,0.0
CATE_565,2010-08-07,1,4.0,0.0
CATE_565,2010-08-08,1,5.0,0.0
CATE_565,2010-08-10,1,1.0,1.0
CATE_565,2010-08-12,1,3.0,0.0
CATE_565,2010-08-15,2,2.5,0.5
CATE_565,2010-08-23,1,5.0,0.0
CATE_565,2010-08-26,1,3.0,0.0
CATE_565,2010-09-01,1,5.0,0.0
CATE_565,2010-09-13,1,5.0,0.0
CATE_565,2010-09-17,2,5.0,0.0
CATE_565,2010-09-20,1,3.0,0.0
CATE_565,2010-09-21,1,5.0,0.0
CATE_565,2010-09-25,1,5.0,0.0
CATE_565,2010-09-27,1,5.0,0.0
CATE_565,2010-10-04,1,2.0,1.0
CATE_565,2010-10-07,1,4.0,0.0
CATE_565,2010-10-08,1,5.0,0.0
CATE_565,2010-10-14,1,5.0,0.0
CATE_565,2010-10-17,1,4.0,0.0
CATE_565,2010-10-25,1,3.0,0.0
CATE_565,2010-11-01,1,5.0,0.0
CATE_565,2010-11-09,1,4.0,0.0
CATE_565,2010-11-10,1,5.0,0.0
CATE_565,2010-11-17,1,4.0,0.0
CATE_565,2010-11-18,1,4.0,0.0
CATE_565,2010-11-24,1,4.0,0.0
CATE_565,2010-11-27,1,5.0,0.0
CATE_565,2010-12-09,1,4.0,0.0
CATE_565,2010-12-19,1,5.0,0.0
CATE_565,2010-12-21,1,4.0,0.0
CATE_565,2010-12-24,1,4.0,0.0
CATE_565,2010-12-26,1,5.0,0.0
CATE_565,2010-12-27,1,5.0,0.0
CATE_565,2011-01-01,1,3.0,0.0
CATE_565,2011-01-06,1,5.0,0.0
CATE_565,2011-01-22,1,3.0,0.0
CATE_565,2011-01-24,1,4.0,0.0
CATE_565,2011-01-26,1,3.0,0.0
CATE_565,2011-01-27,1,5.0,0.0
CATE_565,2011-01-29,1,4.0,0.0
CATE_565,2011-02-13,2,5.0,0.0
CATE_565,2011-02-14,1,5.0,0.0
CATE_565,2011-02-17,1,5.0,0.0
CATE_565,2011-03-02,1,5.0,0.0
CATE_565,2011-03-03,2,4.0,0.0
CATE_565,2011-03-05,1,1.0,1.0
CATE_565,2011-03-07,1,3.0,0.0
CATE_565,2011-03-12,1,5.0,0.0
CATE_565,2011-03-17,1,4.0,0.0
CATE_565,2011-03-25,1,5.0,0.0
CATE_565,2011-03-29,1,5.0,0.0
CATE_565,2011-04-04,1,5.0,0.0
CATE_565,2011-04-11,1,5.0,0.0
CATE_565,2011-04-14,1,5.0,0.0
CATE_565,2011-04-28,1,5.0,0.0
CATE_565,2011-05-06,1,3.0,0.0
CATE_565,2011-05-08,1,5.0,0.0
CATE_565,2011-05-10,1,4.0,0.0
CATE_565,2011-05-13,1,5.0,0.0
CATE_565,2011-05-23,1,5.0,0.0
CATE_565,2011-05-27,1,5.0,0.0
CATE_565,2011-05-29,1,3.0,0.0
CATE_565,2011-06-05,1,5.0,0.0
CATE_565,2011-06-12,2,5.0,0.0
CATE_565,2011-06-14,2,5.0,0.0
CATE_565,2011-06-15,1,3.0,0.0
CATE_565,2011-06-17,2,5.0,0.0
CATE_565,2011-06-28,1,5.0,0.0
CATE_565,2011-07-12,1,5.0,0.0
CATE_565,2011-07-14,1,5.0,0.0
CATE_565,2011-07-15,1,4.0,0.0
CATE_565,2011-07-16,1,4.0,0.0
CATE_565,2011-07-18,1,3.0,0.0
CATE_565,2011-07-19,1,5.0,0.0
CATE_565,2011-07-20,1,5.0,0.0
CATE_565,2011-07-22,2,4.5,0.0
CATE_565,2011-07-26,1,4.0,0.0
CATE_565,2011-08-02,2,5.0,0.0
CATE_565,2011-08-12,1,4.0,0.0
CATE_565,2011-08-20,2,5.0,0.0
CATE_565,2011-08-25,1,5.0,0.0
CATE_565,2011-08-29,1,5.0,0.0
CATE_565,2011-08-30,2,5.0,0.0
CATE_565,2011-09-01,1,5.0,0.0
CATE_565,2011-09-07,1,4.0,0.0
CATE_565,2011-09-13,1,5.0,0.0
CATE_565,2011-09-21,1,5.0,0.0
CATE_565,2011-09-22,2,3.5,0.0
CATE_565,2011-09-23,1,4.0,0.0
CATE_565,2011-09-24,2,4.5,0.0
CATE_565,2011-09-26,1,5.0,0.0
CATE_565,2011-09-29,2,5.0,0.0
CATE_565,2011-09-30,1,5.0,0.0
CATE_565,2011-10-01,1,5.0,0.0
CATE_565,2011-10-04,1,5.0,0.0
CATE_565,2011-10-05,1,5.0,0.0
CATE_565,2011-10-06,1,5.0,0.0
CATE_565,2011-10-07,1,5.0,0.0
CATE_565,2011-10-08,4,4.75,0.0
CATE_565,2011-10-09,1,5.0,0.0
CATE_565,2011-10-10,1,5.0,0.0
CATE_565,2011-10-11,1,5.0,0.0
CATE_565,2011-10-12,1,4.0,0.0
CATE_565,2011-10-13,1,3.0,0.0
CATE_565,2011-10-18,1,5.0,0.0
CATE_565,2011-10-26,1,5.0,0.0
CATE_565,2011-10-28,1,5.0,0.0
CATE_565,2011-10-29,1,5.0,0.0
CATE_565,2011-10-31,1,5.0,0.0
CATE_565,2011-11-01,1,5.0,0.0
CATE_565,2011-11-02,1,5.0,0.0
CATE_565,2011-11-03,1,1.0,1.0
CATE_565,2011-11-04,1,5.0,0.0
CATE_565,2011-11-05,1,4.0,0.0
CATE_565,2011-11-07,1,4.0,0.0
CATE_565,2011-11-08,1,5.0,0.0
CATE_565,2011-11-09,1,5.0,0.0
CATE_565,2011-11-11,1,5.0,0.0
CATE_565,2011-11-12,1,5.0,0.0
CATE_565,2011-11-13,1,3.0,0.0
CATE_565,2011-11-15,1,5.0,0.0
CATE_565,2011-11-16,1,5.0,0.0
CATE_565,2011-11-26,1,5.0,0.0
CATE_565,2011-11-29,1,5.0,0.0
CATE_565,2011-12-02,1,4.0,0.0
CATE_565,2011-12-03,1,5.0,0.0
CATE_565,2011-12-06,1,5.0,0.0
CATE_565,2011-12-17,1,5.0,0.0
CATE_565,2011-12-19,1,3.0,0.0
CATE_565,2011-12-22,2,3.5,0.0
CATE_565,2011-12-23,2,2.5,0.5
CATE_565,2011-12-24,1,4.0,0.0
CATE_565,2011-12-26,1,5.0,0.0
CATE_565,2011-12-27,1,5.0,0.0
CATE_565,2011-12-28,1,3.0,0.0
CATE_565,2011-12-29,1,5.0,0.0
CATE_565,2011-12-30,1,5.0,0.0
CATE_565,2012-01-05,2,3.5,0.5
CATE_565,2012-01-06,1,3.0,0.0
CATE_565,2012-01-08,2,5.0,0.0
CATE_565,2012-01-11,2,4.5,0.0
CATE_565,2012-01-12,2,5.0,0.0
CATE_565,2012-01-14,2,5.0,0.0
CATE_565,2012-01-15,1,5.0,0.0
CATE_565,2012-01-16,1,4.0,0.0
CATE_565,2012-01-17,2,5.0,0.0
CATE_565,2012-01-28,1,3.0,0.0
CATE_565,2012-02-01,1,5.0,0.0
CATE_565,2012-02-06,1,5.0,0.0
CATE_565,2012-02-08,1,5.0,0.0
CATE_565,2012-02-15,2,4.5,0.0
CATE_565,2012-02-18,2,5.0,0.0
CATE_565,2012-02-20,1,5.0,0.0
CATE_565,2012-02-21,4,5.0,0.0
CATE_565,2012-02-22,2,5.0,0.0
CATE_565,2012-02-24,1,5.0,0.0
CATE_565,2012-02-25,1,5.0,0.0
CATE_565,2012-02-29,2,5.0,0.0
CATE_565,2012-03-01,1,5.0,0.0
CATE_565,2012-03-02,1,5.0,0.0
CATE_565,2012-03-07,1,3.0,0.0
CATE_565,2012-03-09,1,5.0,0.0
CATE_565,2012-03-12,1,2.0,1.0
CATE_565,2012-03-17,1,5.0,0.0
CATE_565,2012-03-24,1,5.0,0.0
CATE_565,2012-03-25,1,4.0,0.0
CATE_565,2012-03-28,1,5.0,0.0
CATE_565,2012-03-31,1,5.0,0.0
CATE_565,2012-04-01,1,5.0,0.0
CATE_565,2012-04-03,1,5.0,0.0
CATE_565,2012-04-04,1,5.0,0.0
CATE_565,2012-04-05,2,5.0,0.0
CATE_565,2012-04-08,1,5.0,0.0
CATE_565,2012-04-09,1,4.0,0.0
CATE_565,2012-04-30,1,5.0,0.0
CATE_565,2012-05-01,1,5.0,0.0
CATE_565,2012-05-03,1,5.0,0.0
CATE_565,2012-05-04,1,4.0,0.0
CATE_565,2012-05-05,1,4.0,0.0
CATE_565,2012-05-06,1,1.0,1.0
CATE_565,2012-05-07,3,5.0,0.0
CATE_565,2012-05-08,1,4.0,0.0
CATE_565,2012-05-09,1,5.0,0.0
CATE_565,2012-05-10,2,5.0,0.0
CATE_565,2012-05-14,1,5.0,0.0
CATE_565,2012-05-16,1,3.0,0.0
CATE_565,2012-05-18,1,2.0,1.0
CATE_565,2012-05-19,1,5.0,0.0
CATE_565,2012-05-20,3,4.666666666666667,0.0
CATE_565,2012-05-21,1,1.0,1.0
CATE_565,2012-05-24,2,5.0,0.0
CATE_565,2012-05-25,1,5.0,0.0
CATE_565,2012-05-27,1,5.0,0.0
CATE_565,2012-05-28,2,5.0,0.0
CATE_565,2012-05-29,1,5.0,0.0
CATE_565,2012-05-30,1,5.0,0.0
CATE_565,2012-05-31,4,5.0,0.0
CATE_565,2012-06-04,1,5.0,0.0
CATE_565,2012-06-05,1,5.0,0.0
CATE_565,2012-06-07,1,5.0,0.0
CATE_565,2012-06-10,1,1.0,1.0
